id,paragraph,tokens
85,"""Oh,"" said Loman, following up this temporary advantage, ""he's a regular swindler, is Greenfield.  He stole the paper, you know, and so won the scholarship, of course.  I was certain of it, if it hadn't been for that.  I mean to have a row made about it, and there's certain to be another exam, so that I'm sure of the money if you'll only wait.""",say follow temporary advantage regular swindler steal paper know win scholarship course certain mean have row make be certain exam sure money wait 
86,"""And how long do you want me to wait, I'd like to know?"" said Cripps.",want wait like know say 
87,"""Oh, till after Christmas, please, at any rate.  It'll be all right then, I'll answer for that.""",rate answer 
88,"""You'll answer for a lot of things, it strikes me, young gentleman,"" said Cripps, ""before you've done.""",answer lot thing strike young gentleman say do 
89,There were signs of relenting in this speech which the boy was quick to take advantage of.,be sign relent speech boy quick take advantage 
90,"""_Do_ wait till then!"" he said, beseechingly.",do_ wait say 
91,Cripps pretended to meditate.,pretend meditate 
92,"""I don't see how I can.  I'm a poor man, got my rent to pay and all that.  Look here, young gentleman, I must have 10 pounds down, if I'm to wait.""",see poor man get rent pay look young gentleman have pound wait 
93,"""Ten pounds!  I haven't as much in the world!"" exclaimed Loman.  ""I can give you five pounds, though,"" he added.  ""I've just got a note from home to-day.""",pound much world exclaim give pound add get note home day 
94,"""Five's no use,"" said Cripps, contemptuously, ""wouldn't pay not the interest.  You'll have to make it a tenner, young gentleman.""",use say pay interest have make tenner young gentleman 
95,"""Don't say that, Cripps, I'd gladly do it if I could; I'd pay you every farthing, and so I will if you only wait.""",say do pay farthing wait 
96,"""That's just the way with you young swells.  You get your own ways, and leave other people to get theirs best way they can.  Where's your five-pound?""",way young swell get own way leave other person get good way pound 
97,"Loman promptly produced this, and Cripps as promptly pocketed it, adding, ""Well, I suppose I'll have to give in.  How long do you say--two months?""",produce pocket add suppose have give say month 
98,"""Three,"" said Loman.  ""Oh, thanks, Cripps, I really _will_ pay up then.""",say thanks pay 
99,"""You'd better, because, mind you, if you don't, I shall walk straight to the governor.  Don't make any mistake about that.""",good mind walk governor make mistake 
100,"""Oh, yes, so you may,"" said the wretched Loman, willing to promise anything in his eagerness.",say wretch willing promise eagerness 
101,"Finally it was settled.  Cripps was to wait three months longer; and Loman, although knowing perfectly well that there was absolutely less chance then of having the money than there had been now, felt a weight temporarily taken off his mind, and was all gratitude.",settle wait month know be less chance have money be feel weight take mind gratitude 
102,"Of course, he stayed a while as usual and tasted Mr Cripps's beer, and of course he met again not a few of his new friends--sharpers, most of them, of Cripps's own stamp, or green young gentlemen of the town, like Loman himself.  From one of the latter Loman had the extraordinary ""good luck"" that afternoon to win three pounds over a wager, a sum which he at once handed over to Cripps in the most virtuous way, in further liquidation of his debt.",course stay while usual taste beer course meet few new friend sharper most own stamp green young gentleman town latter have extraordinary good luck afternoon win pound wager sum hand virtuous way further liquidation debt 
103,"Indeed, as he left the place, and wandered slowly back to Saint Dominic's, he felt quite encouraged.",leave place wander feel encourage 
104,"""There's eight pounds of it paid right off,"" said he to himself; ""and before Christmas something is sure to turn up.  Besides, I'm sure to get some more money from home between now and then.  Oh, it'll be all right!""",be pound pay say sure turn sure get more money home right 
105,"So saying he tried to dismiss the matter from his mind and think of pleasanter subjects, such, for instance, as Oliver's crime, and his own clever use of it to delude the Sixth.",say try dismiss matter mind think pleasanter subject such instance crime own clever use delude 
106,"Things altogether were looking up with Loman.  Cheating, lying, and gambling looked as if they would pay after all!",thing look cheating lie gambling look pay 
107,,
108,,
