id,paragraph,tokens
33,"In this undertaking, I need hardly say, he was eminently successful. There were those among the Guinea-pigs and Tadpoles who were ready to declare for anybody or anything as long as there was a chance of a row on the head of it.  Already the question of Greenfield senior had been occupying their magnificent minds.  When the story first fell suddenly into their midst, it was so surprising that, like the frogs and the log in the fable, they were inclined to be a little shy of it.  But, gradually becoming accustomed to it, and looking carefully into it from all sides, it seemed somehow to contain the promise of a jolly row, and their hearts warmed to it proportionally.  No one quite liked to start the thing at first, for fear doubtless of not doing it full justice, but it only wanted a spark to kindle the whole lower school on the question of Greenfield senior.  Stephen it was who supplied the spark.",undertaking need say successful be guinea pig tadpole ready declare be chance row head question senior occupy magnificent mind story fall midst surprising frog log fable inclined little shy become accustom look side seem contain promise jolly row heart warm like start thing fear do full justice want spark kindle whole low school question senior supply spark 
34,"He entered the Fourth Junior room one day, after one of the unsuccessful crusades of which we have spoken, utterly cast down and out of humour. He flung his cap on to the peg, and himself on to his seat, in an unusually agitated manner, and then, to the astonishment of everybody, broke out into tears!",enter fourth room day unsuccessful crusade speak cast humour flung cap peg seat agitated manner astonishment break tear 
35,"This was a rare and glorious opportunity, of course, for Bramble.",rare glorious opportunity course 
36,"""Beastly young blub-baby!"" exclaimed that doughty hero, ""you're always blubbing!  I never knew such a fellow to blub, did you, Padger?""",beastly young blub baby exclaim hero blubb know fellow blub 
37,"Padger said it was worse than the baby at home, and the two thereupon started a mocking caterwaul on their own account, in which not a few of their nearest and dearest friends joined.",say bad baby home thereupon start mocking caterwaul own account few near dearest friend join 
38,"This performance had the effect of restoring Stephen's composure. Hastily dashing away his tears, he flew with unwonted wrath at his enemy.  Bramble, however, managed to get behind Padger and the rest, and thus fortified shouted out, ""Yah, boo, howling young sucking pig! go home to your mammy, or your great big cheat of a blackguard thief of a caddish big brother!  Do you hear?  Who stole the exam paper?  Eh, Padger?  Yah, boo, pack of sneaking Guinea-pigs!""",performance have effect restore composure dash tear fly unwonted wrath enemy manage get rest fortify shout howl young sucking pig go mammy great big cheat blackguard thief caddish big brother hear steal exam paper pack sneak guinea pig 
39,"This last objurgation, which was quite unnecessary to the beauty or force of the speech, gave rise to a huge tumult.",last objurgation unnecessary beauty force speech give rise huge tumult 
40,"The Guinea-pigs present took it up as a direct challenge to themselves, and it decided them instantly to declare in favour of Stephen and his big brother.  Paul led the attack.",guinea pig present take direct challenge decide declare favour big brother lead attack 
41,"""Shut up, you young cad, will you?"" said he; ""you know well enough _you_ stole the paper.""",shut young cad say know steal paper 
42,"Of course no one, not even Paul himself, attached any meaning to such an absurd accusation, but it came conveniently to hand.",course attach meaning absurd accusation come hand 
43,"This declaration of war was promptly taken up on all sides, and for a short period the Fourth Junior had a rather dusty appearance.  When at length a little order was restored, a lively discussion on the crime of Greenfield senior ensued.  The Tadpoles to a man believed in it, and gave it as their candid opinion that the fellow ought to be hung.  ""Yes, and expelled too!"" added a few of the more truculent.",declaration war take side short period fourth have dusty appearance length little order restore lively discussion crime senior ensue man believe give candid opinion fellow hang expel add few truculent 
44,"The Guinea-pigs, on the other hand, whatever they thought, protested vehemently that Greenfield senior was the most virtuous, heroic, saintly, and jolly fellow in all Saint Dominic's, and denounced the Tadpoles and all the rest of the school as the most brutal ruffians in Christendom.",guinea pig other hand think protest senior virtuous heroic saintly jolly fellow denounce rest school brutal ruffian 
45,"""They ought all to be expelled, every one of them,"" said one; ""all except Greenfield senior, and I hope they will be.""",expel say senior hope 
46,"""All I know is,"" said Paul, ""I'll let them have a bit of my mind, some of them.""",know say let have bit mind 
47,"""So will I,"" said another.",say 
48,"""You haven't got any to give 'em a bit of,"" squealed Bramble, ""so now!""",get give bit squeal 
49,"""All right, I'll give 'em a bit of _you_ then,"" retorted Paul.",right give bit retort 
50,"""You wouldn't get any of them to touch him with a pair of tongs,"" added another.",get touch pair tong add 
51,"This was too much for Bramble, and another brief period of dust ensued. Then, comparative quiet once more prevailing, Paul said, ""I tell you what, _I_ mean to stick to Greenfield senior.""",much brief period dust ensue comparative quiet prevail say tell mean stick senior 
52,"""So do I,"" said another youth, with his face all over ink.  ""I mean _to fag_ for him.""",say youth face ink mean fag_ 
53,"""So do I!"" shouted another.",shout 
54,"""So do I!"" shouted another.",shout 
55,And a general chorus of assent hailed the idea.,general chorus assent hail idea 
56,"""We'll all fag for him, I vote, eh, Stee?"" said Paul, ""the whole lot of us!  My eye, that'll be prime!  Won't the others just about look black and blue!""",fig vote say whole lot eye prime other look black blue 
57,It was a magnificent idea!  And no sooner conceived than executed.,magnificent idea conceive execute 
58,There was a great rush of Guinea-pigs to Oliver's study.  He was not there.  So much the better.  They would give him a delightful surprise!,be great rush guinea pig study good give delightful surprise 
59,"So they proceeded straightway to empty his cupboards and drawers, to polish up his cups, to unfold his clothes and fold them again, to take down his books and put them up again, to upset his ink and mop it up with one of his handkerchiefs, to make his tea and spill it on the floor, to dirty his collars with their inky hands, to clean his boots with his hat-brush, and many other thoughtful and friendly acts calculated to make the heart of their hero glad.",proceed straightway empty cupboard drawer polish cup unfold clothes fold take book put upset ink mop handkerchief make tea spill floor dirty collar inky hand clean boot hat brush many other thoughtful friendly act calculate make heart hero glad 
60,"In the midst of their orgies, Wraysford and Pembury passed the door, and stopped to look in, wondering what on earth the tumult was about.  But they were greeted with such a storm of yells and hisses that they passed on, a little uneasy in their minds as to whether or no hydrophobia had broken out in Saint Dominic's.",midst orgie pass door stop look wonder earth tumult greet storm yell hiss pass little uneasy mind hydrophobia break 
61,"After them a detachment of Tadpoles, headed by Bramble appeared on the scene, for the purpose of mocking.  But, whatever their purpose may have been, it was abandoned for more active opposition when Paul presently emptied a tumblerful of lukewarm tea in the face of Master Bramble.",detachment head appear scene purpose mocking purpose abandon more active opposition empty tumblerful lukewarm tea face 
62,"A notable battle was fought on the threshold of Greenfield senior's study, in which many were wounded on both sides, and in the midst of which Oliver arrived on the scene, kicking right and left, and causing a general rout.",notable battle fight threshold senior study many wound side midst arrive scene kick leave cause general rout 
63,"How their hero appreciated the attentions his admirers had paid him during his absence the Guinea-pigs did not remain or return to ascertain.  They took for granted he was grateful, and bashfully kept out of the way of his thanks for a whole day.",hero appreciate attention admirer pay absence guinea pig remain return ascertain take grant grateful keep way thanks whole day 
64,"After that their enthusiasm returned, but this time it found a new vent. They decided that, although they would all fag for him to the end of his days, they would not for a season, at any rate, solicit jobs from him, but rather encourage him by their sympathy and applause at a more respectful distance.",enthusiasm return time find new vent decide fig end day season rate solicit job encourage sympathy applause respectful distance 
65,"So they took to cheering him in the playground, and following him down the passages.  And this not being enough, they further relieved themselves by hooting (at a respectful distance also) the chiefs of the senior school, whose opinions on the question of Greenfield senior were known not to agree with their own.",take cheer playground follow passage enough relieve hoot respectful distance chief senior school opinion question senior know agree own 
66,"If Oliver was not grateful for all this moral support in his trouble, he must have been a villain indeed of the deepest dye.  He never said in so many words he was grateful; but then the Guinea-pigs remembered that feelings are often too deep and too many for words, and so took for granted the thanks which their consciences told them they deserved.",grateful moral support trouble villain deep dye say many word grateful guinea pig remember feeling deep many word take grant thanks conscience tell deserve 
67,"Meanwhile a fresh number of the _Dominican_ was in progress, and rapidly nearing the hour of publication.",fresh number progress near hour publication 
68,,
69,,
