id,paragraph,tokens
11,"""Why, Susy, where have you been?"" exclaimed Annie.  ""Fancy you being awake a moment before it is necessary!""",exclaim fancy awake moment necessary 
12,"""For once in a way I was restless,"" replied Miss Drummond, ""so I thought I would get up, and take a turn in the passage outside.  The house is perfectly quiet, and we can come now; most of the girls are already waiting at the side door.""",way restless reply think get take turn passage house quiet come most girl wait side door 
13,"Holding their shoes in their hands, Annie and Susan went noiselessly down the carpetless stairs, and found the remaining six girls waiting for them by the side door.",holding shoe hand go carpetless stair find remain girl wait side door 
14,"""Rover is our one last danger now,"" said Annie, as she fitted the well-oiled key into the lock.  ""Put on your shoes, girls, and let me out first; I think I can manage him.""",last danger say fit oil key lock put shoe girl let think manage 
15,She was alluding to a great mastiff which was usually kept chained up by day.  Phyllis and Norah laid their hands on her arm.,allude great mastiff keep chain day lay hand arm 
16,"""Oh, Annie, oh, love, suppose he seizes on you, and knocks you down--oh, dare you venture?""",suppose seize knock venture 
17,"""Let me go,"" said Annie a little contemptuously; ""you don't suppose I am afraid?""",let go say little suppose afraid 
18,"Her fingers trembled, for her nerves were highly strung; but she managed to unlock the door and draw back the bolts, and, opening it softly, she went out into the silent night.",finger tremble nerve string manage unlock door draw bolt open go silent night 
19,"Very slight as the noise she made was, it had aroused the watchful Rover, who trotted around swiftly to know what was the matter.  But Annie had made friends with Rover long ago by stealing to his kennel door and feeding him, and she had now but to say ""Rover"" in her melodious voice, and throw her arms around his neck, to completely subvert his morals.",slight noise make arouse watchful trotet know matter make friend steal kennel door feed have say melodious voice throw arm neck subvert moral 
20,"""He is one of us, girls,"" she called in a whisper to her companions; ""come out.  Rover will be as naughty as the rest of us, and go with us as our bodyguard to the fairies' field.  Now, I will lock the door on the outside, and we can be off.  Ah, the moon is getting up splendidly, and when we have secured Betty's basket, we shall be quite out of reach of danger.""",girl call whisper companion come naughty rest go bodyguard fairy field lock door outside moon get secure basket reach danger 
21,"At Annie's words of encouragement the seven girls ventured out.  She locked the door, put the key into her pocket, and, holding Rover by his collar; led the way in the direction of the laurel-bush.  The basket was secured, and Susan, to her disgust, and Mary Morris were elected for the first part of the way to carry it.  The young truants then walked quickly down the avenue until they came to a turn-stile which led into a wood.",word encouragement girl venture lock door put key pocket hold collar lead way direction laurel bush basket secure disgust elect first part way carry young truant walk avenue come turn stile lead wood 
22,,
